OBJECTID,ROUTEID,FROMMEASURE,TOMEASURE,FROMDATE,TODATE,EVENTID,AADT,AADT_YEAR,LOCERROR,SHAPELEN
5084,11056812,1605.47488103,1630.43002089,2016-01-01T00:00:00.000Z,,{ABAEC2E2-C307-4BB8-BD55-8F56F88E9498},2000,2016,NO ERROR,24.9551081058944
5085,11056812,2171.41818034,2308.51267921,2016-01-01T00:00:00.000Z,,{651C4E66-DD15-4EA6-8300-80A373DF4B59},2000,2016,NO ERROR,137.094551444063
5086,11056812,1842.13416668,1849.66561578,2016-01-01T00:00:00.000Z,,{8929F46F-688F-4FAD-AAFC-5265C89C4850},2000,2016,NO ERROR,7.53152961773453
5087,11056812,2375.77338065,2524.57075007,2016-01-01T00:00:00.000Z,,{B3AFA372-A527-41FA-9439-D727F2C79E60},2000,2016,NO ERROR,148.797392380233
5088,11056812,2024.69927699,2072.41805327,2016-01-01T00:00:00.000Z,,{4FCB2266-10CA-4A79-97D4-8A9AED1F9A64},2000,2016,NO ERROR,47.7187117443144
5089,11056812,1455.29711559,1549.88084195,2016-01-01T00:00:00.000Z,,{7759F150-E67D-464C-939A-E3847636158D},2000,2016,NO ERROR,94.5837466618261
5090,11056812,1660.4536562,1718.28975208,2016-01-01T00:00:00.000Z,,{EBC845A1-F81C-49AA-ADE9-8B27CF5C5C0A},2000,2016,NO ERROR,57.8360550276933
5091,11056812,1742.69605326,1792.18613428,2016-01-01T00:00:00.000Z,,{FD59CCC9-1764-4BED-A3E6-23E4273076AB},2000,2016,NO ERROR,49.4900648841523
5092,11056812,1993.13637227,2024.69927699,2016-01-01T00:00:00.000Z,,{2499EDB7-AD3B-4F47-BEFA-A512D870A759},2000,2016,NO ERROR,31.5629085273657
5093,11056812,988.20138921,1113.53576907,2016-01-01T00:00:00.000Z,,{E8BF0F00-A53E-4937-9C96-C98375BE7810},2000,2016,NO ERROR,125.334340656203
5094,11056812,51.19022158,170.00309483,2016-01-01T00:00:00.000Z,,{C1AA34D4-6343-48A2-A2E8-1F1CB33A3181},2000,2016,NO ERROR,118.812954457124
5095,11056812,2115.49991311,2171.41818034,2016-01-01T00:00:00.000Z,,{6B849522-735D-4939-9B55-43F8524EF902},2000,2016,NO ERROR,55.918153569914
5587,11052062,1590.63025707,1685.70134492,2016-01-01T00:00:00.000Z,,{4DB9E6D6-93DB-4400-A0FE-ADFAA42D9C04},7548,2016,NO ERROR,95.0711036734173
5588,11052062,1347.41786755,1393.60760861,2016-01-01T00:00:00.000Z,,{98DDE9A7-1470-4E12-A91B-828C4189BB99},7548,2016,NO ERROR,46.1897368048439
5589,11052062,180.71258095,222.48667569,2016-01-01T00:00:00.000Z,,{7560473D-AC25-4C4F-A464-A54A88C58BC6},4738,2016,NO ERROR,41.7741472147815
5590,11052062,2253.67270197,2316.03429587,2016-01-01T00:00:00.000Z,,{5A2D5B22-6F04-49AA-BDB5-6A110AA9DD4C},7548,2016,NO ERROR,62.3616324610814
5591,11052062,1094.86737017,1137.62240408,2016-01-01T00:00:00.000Z,,{83745D02-DA7A-4F46-B394-18BC927FCD75},7548,2016,NO ERROR,42.7550408402706
5592,11052062,1504.24981195,1539.74253118,2016-01-01T00:00:00.000Z,,{B0E72B04-091D-49CE-81D0-34BC6D0325D9},7548,2016,NO ERROR,35.4927817079309
5593,11052062,838.0375876,884.46386209,2016-01-01T00:00:00.000Z,,{3CB6D806-8949-4C7E-9F48-8BC5F9F5C657},7548,2016,NO ERROR,46.4262710837414
5594,11052062,1475.0105934,1504.24981195,2016-01-01T00:00:00.000Z,,{811EF03F-4B58-4167-ADF1-3CF2873FEE7A},7548,2016,NO ERROR,29.2391935831403
5595,11052062,556.73634075,598.9605218,2016-01-01T00:00:00.000Z,,{CE8E83AD-7037-49E6-A61D-F94649D7320B},7548,2016,NO ERROR,42.2242140068439
5596,11052062,21.84612624,51.0560786,2016-01-01T00:00:00.000Z,,{A8AC2835-11F7-42F1-821E-E780BFF6F854},4738,2016,NO ERROR,29.2100003350656
5597,11052062,1784.67311962,2009.45853264,2016-01-01T00:00:00.000Z,,{D718BA08-C2F3-49B3-B851-A75C72CBA51A},7548,2016,NO ERROR,224.785412932409
5598,11052062,51.0560786,92.82609526,2016-01-01T00:00:00.000Z,,{C908314B-7CB3-4721-A1AB-1039D1B0F3FF},4738,2016,NO ERROR,41.770000613742
5599,11052062,1201.28079259,1244.07300603,2016-01-01T00:00:00.000Z,,{0E3BD126-BEB4-4C24-862C-73E404EA62B0},7548,2016,NO ERROR,42.7922432428541
5600,11052062,525.9655622,556.73634075,2016-01-01T00:00:00.000Z,,{86B0A4AA-40FB-424F-9B87-DD56A60E1A96},7548,2016,NO ERROR,30.7707935467172
5601,11052062,1437.76404567,1475.0105934,2016-01-01T00:00:00.000Z,,{6E3007A2-33AC-4650-BC63-F520CADB2602},7548,2016,NO ERROR,37.2464989452055
5602,11052062,1244.07300603,1286.72052327,2016-01-01T00:00:00.000Z,,{AF6DEAB8-2C0A-4C51-B7BD-78F1897E68F6},7548,2016,NO ERROR,42.6475492432396
5603,11057852,5193.41359237,5230.13069554,2016-01-01T00:00:00.000Z,,{C310EB11-1C69-4B7B-A64C-9B112FE6C1EE},31488,2016,NO ERROR,36.7170565549474
5604,11057852,813.36754575,897.44030335,2016-01-01T00:00:00.000Z,,{D6626980-8DF9-4A53-A61A-987C3B831E4E},3201,2016,NO ERROR,84.0727300262941
5605,11057852,2201.13009617,2260.34209417,2016-01-01T00:00:00.000Z,,{7E02A76B-1ABA-4E29-B98A-6999883D37A4},6794,2016,NO ERROR,59.212953383658
5606,11057852,5054.17060511,5083.24018086,2016-01-01T00:00:00.000Z,,{E184F8A1-39EC-41C4-A850-70580CFD3E3D},31488,2016,NO ERROR,29.0696055653569
5607,11057852,2658.82194854,2707.48747717,2016-01-01T00:00:00.000Z,,{0E12D5B4-A89A-48C8-9E63-CEEA03E94DB4},9861,2016,NO ERROR,48.6655843306508
5608,11057852,1072.05055361,1115.38724227,2016-01-01T00:00:00.000Z,,{3A16310B-A743-48EA-916D-ED9D5B841755},3201,2016,NO ERROR,43.3366704595974
5609,11057852,11.14960001,50.79631573,2016-01-01T00:00:00.000Z,,{E3A6AAF8-9CB8-4A6F-9BA0-6B068D317E86},16485,2016,NO ERROR,39.6467472173909
5610,11057852,1252.3213873,1339.18309762,2016-01-01T00:00:00.000Z,,{796F4759-2D5A-4824-AFEE-2C5AF2904F5D},2587,2016,NO ERROR,86.8616087283888
5611,11057852,2584.97787158,2658.82194854,2016-01-01T00:00:00.000Z,,{24B67427-4411-400B-8B26-F30EA7993DC6},6794,2016,NO ERROR,73.8440348680995
5612,11057852,382.60511203,463.68572637,2016-01-01T00:00:00.000Z,,{A353ADDD-6AF3-45F1-97BB-10B43D8EFECC},887,2016,NO ERROR,81.0805999399062
5613,11057852,4476.02868949,4549.46925134,2016-01-01T00:00:00.000Z,,{96FD087D-6033-4247-9DAC-F66990D3C95A},20292,2016,NO ERROR,73.4406127599693
5614,11057852,311.64295647,382.60511203,2016-01-01T00:00:00.000Z,,{58321D68-3F78-42D9-98AF-B5C363AEA54A},16485,2016,NO ERROR,70.9621478967209
5615,11057852,50.79631573,104.53093081,2016-01-01T00:00:00.000Z,,{ABEC23D0-E43A-4FD0-8AB2-AEE634562E1A},16485,2016,NO ERROR,53.7345512740179
5616,11057852,240.84239873,269.61332305,2016-01-01T00:00:00.000Z,,{E5149A14-495F-4646-A718-B2AC8779A558},16485,2016,NO ERROR,28.7708873200111
5617,11057852,4046.10148288,4141.51958369,2016-01-01T00:00:00.000Z,,{53EF5B75-D2B1-49A4-B996-D0F5211BB828},9861,2016,NO ERROR,95.4180112642901
5618,11057852,1424.9969528,1516.41826722,2016-01-01T00:00:00.000Z,,{E9D63ECB-D219-4FF6-9E0F-F7CF60B1080B},3486,2016,NO ERROR,91.4213144685956
5619,11057852,4319.61833544,4344.1688543,2016-01-01T00:00:00.000Z,,{A4ED368E-3C40-4C92-884D-86ADF4ED87FE},20292,2016,NO ERROR,24.5506086381299
5620,11057852,5230.13069554,5304.76917175,2016-01-01T00:00:00.000Z,,{BF5D0172-89BC-467C-8E55-82A88197C5FB},31488,2016,NO ERROR,74.6385805378733
5621,11057852,2985.99294665,3037.27442746,2016-01-01T00:00:00.000Z,,{9EFDC46E-7938-4E8B-8746-92D1ED8F2CC2},9861,2016,NO ERROR,51.2814203426963
5622,11057852,171.02971707,183.59329063,2016-01-01T00:00:00.000Z,,{EAAFA0F9-2984-4881-A42C-7BB0E1DE0AA7},16485,2016,NO ERROR,12.5635900068036
5623,11057852,493.41575238,574.13843361,2016-01-01T00:00:00.000Z,,{F87EEAAC-7303-4D2E-88D3-178CA810A075},887,2016,NO ERROR,80.7226704752084
5624,11057852,574.13843361,703.64514343,2016-01-01T00:00:00.000Z,,{135FDEC7-1CF7-4099-8A06-EA7BF7BE4980},5795,2016,NO ERROR,129.506709470739
5625,11057852,104.53093081,153.16071254,2016-01-01T00:00:00.000Z,,{885BB063-5B2C-4E0A-98C6-D2AF7409D481},16485,2016,NO ERROR,48.6298699432964
5626,11057852,3334.80098719,3447.25763505,2016-01-01T00:00:00.000Z,,{E235ED62-4CBA-457C-9182-39EB440AB7BF},9861,2016,NO ERROR,112.456667593824
5627,11057912,4197.49515311,4215.35629898,2016-01-01T00:00:00.000Z,,{48895387-E476-4F9A-A679-2CD09C72BB5D},13661,2016,NO ERROR,17.8611177021572
5628,11057912,3341.70193435,3380.42393976,2016-01-01T00:00:00.000Z,,{A81B7318-F531-4A6C-B92A-FAF901E6B0AB},13661,2016,NO ERROR,38.7220370941927
5096,11056812,1305.9714989,1455.29711559,2016-01-01T00:00:00.000Z,,{B16A4B7C-0263-4E58-85BA-43E66493AB8E},2000,2016,NO ERROR,149.325616861576
5097,11056812,1942.07318355,1993.13637227,2016-01-01T00:00:00.000Z,,{0800083F-D220-495E-B81F-CB7178F15B21},2000,2016,NO ERROR,51.0631926376009
5098,11056812,480.318265,507.25575869,2016-01-01T00:00:00.000Z,,{C93B1679-0B96-4FFC-A2A9-37666080FBED},2000,2016,NO ERROR,26.937492527728
5099,11056812,813.04556564,883.64869894,2016-01-01T00:00:00.000Z,,{CB3E0AA7-4FE4-4C48-BCFE-62AEB3EA57BD},2000,2016,NO ERROR,70.6031298233447
5100,11056812,1849.66561578,1942.07318355,2016-01-01T00:00:00.000Z,,{FAD1495D-9EB0-491E-B234-1527DA12CECB},2000,2016,NO ERROR,92.4075154755505
5101,11056812,309.28324985,357.43360435,2016-01-01T00:00:00.000Z,,{9F3E9BC9-80BB-468C-934E-763B0109962F},2000,2016,NO ERROR,48.1504069295345
5102,11056812,1113.53576907,1156.60916603,2016-01-01T00:00:00.000Z,,{FCD1AA05-58D1-4C77-B787-F7F46CFD67F7},2000,2016,NO ERROR,43.0734254939751
5103,11056812,697.70552432,764.90451371,2016-01-01T00:00:00.000Z,,{1DA4DCF1-7228-4A8E-8AFF-FED7CEC355DC},2000,2016,NO ERROR,67.1989643818948
5104,11056812,883.64869894,946.00442402,2016-01-01T00:00:00.000Z,,{513D7587-37BB-49B2-A058-09524645E791},2000,2016,NO ERROR,62.3557200681903
5105,11056812,575.13097822,616.80510164,2016-01-01T00:00:00.000Z,,{274D69B8-E7D4-4C87-8497-2B00C9B6AB1C},2000,2016,NO ERROR,41.6741760195915
5106,11060582,272.17,587.904,2016-01-01T00:00:00.000Z,,{0CB9EBD2-87A6-4CBB-B108-74D40108C889},24330,2016,NO ERROR,315.733122063031
5107,11060582,810.165,947.736,2016-01-01T00:00:00.000Z,,{D4B30AE1-9124-450B-9C61-6435AEF72E15},9300,2016,NO ERROR,137.571182140756
5108,11060582,947.736,986.411,2016-01-01T00:00:00.000Z,,{545D2E21-6A34-4370-B982-57FBFC1DED3F},9300,2016,NO ERROR,38.6748213801308
5109,11060582,713.79,810.166,2016-01-01T00:00:00.000Z,,{0C1B855F-2C66-4686-8A25-B17F6A567242},9300,2016,NO ERROR,96.3761470826284
5110,11060582,587.904,665.067,2016-01-01T00:00:00.000Z,,{F881A157-FC14-4E5C-AE91-7872E2DDB814},24330,2016,NO ERROR,77.1633236087014
5111,11060582,0,272.17,2016-01-01T00:00:00.000Z,,{0159F621-6F9D-45A7-9B7A-3036ADE1942B},24330,2016,NO ERROR,272.170272394697
5112,11060582A,208.957695,351.233778,2016-01-01T00:00:00.000Z,,{F41293A2-E98F-4453-A8A4-48DBE66D9DE7},14742,2016,NO ERROR,142.275639110326
5113,11060582A,92.480548,169.658524,2016-01-01T00:00:00.000Z,,{32A9790E-3E3C-461C-ADD2-7948158B46A5},14742,2016,NO ERROR,77.1779779877675
5114,11060582A,0,92.480548,2016-01-01T00:00:00.000Z,,{E6FEE196-B2A0-4DF9-A064-B5C9CB85A267},14742,2016,NO ERROR,92.4805410939015
5115,11060582A,169.658524,208.957695,2016-01-01T00:00:00.000Z,,{697C83CF-F473-4FE3-8B07-75E6D09DD7CA},14742,2016,NO ERROR,39.2991866999037
5116,11060642,4505.56815519,4581.39831487,2016-01-01T00:00:00.000Z,,{EB2F81D1-BAF1-46E5-B5C9-DE83D909F4E7},10192,2016,NO ERROR,75.8301116162008
5117,11060642,4461.95816349,4505.56815519,2016-01-01T00:00:00.000Z,,{435A4CDD-23A2-4EFA-A612-326DC769FB56},10192,2016,NO ERROR,43.6100076699896
5118,11060642,627.84128731,1130.40420381,2016-01-01T00:00:00.000Z,,{156B52C1-E937-4CED-968C-CE4D0CFD5B35},24596,2016,NO ERROR,502.562943482524
5119,11060642,3750.50355857,3861.79393049,2016-01-01T00:00:00.000Z,,{A5B8D1E5-BF5E-4364-9F7E-7FD765C19CD0},7225,2016,NO ERROR,111.290355801898
5120,11060642,3535.74154176,3636.82318458,2016-01-01T00:00:00.000Z,,{E8AEA6E0-84FE-4E57-A193-BD33FB34C8FC},7225,2016,NO ERROR,101.081659283587
5121,11060642,4581.39831487,4656.39841544,2016-01-01T00:00:00.000Z,,{1172DCFD-56CA-4CAF-937F-BF330DB99346},10192,2016,NO ERROR,75.0001324797104
5122,11060642,3636.82318458,3750.50355857,2016-01-01T00:00:00.000Z,,{D06A174B-6773-46C6-8C10-89C79BFA908C},7225,2016,NO ERROR,113.680373789493
5123,11060642,343.37603421,627.84128731,2016-01-01T00:00:00.000Z,,{37E3FE5C-EC13-4404-B7E7-CC573D81A8EA},24596,2016,NO ERROR,284.465237133384
5124,11060642,2267.5817374,2336.16538825,2016-01-01T00:00:00.000Z,,{7A8F4FFE-F29B-437B-ABFB-60CB423EA00A},23612,2016,NO ERROR,68.5835668386568
5125,11060642,3358.86122265,3392.22931011,2016-01-01T00:00:00.000Z,,{BA48E01A-DD94-40F5-99C4-1388973606D7},7225,2016,NO ERROR,33.3680674675274
5126,11060642,2575.28045989,2680.49055455,2016-01-01T00:00:00.000Z,,{6994AA40-C3D6-4DC8-AC94-A72F4A239B19},23612,2016,NO ERROR,105.210110563679
5629,11057912,450.90634068,542.0655249,2016-01-01T00:00:00.000Z,,{01DA9CB6-2B92-4BF7-9F6E-0606D8324268},9603,2016,NO ERROR,91.1591842116628
5630,11057912,605.16573292,712.26301253,2016-01-01T00:00:00.000Z,,{4B55BA5A-8F71-406D-8F3B-8A66B742C3B6},9603,2016,NO ERROR,107.09732088225
5631,11057912,542.0655249,605.16573292,2016-01-01T00:00:00.000Z,,{DEFE44EA-33E7-460E-B4C8-FE2D5B878E9D},9603,2016,NO ERROR,63.1001668255212
5632,11057912,4215.35629898,4365.06286996,2016-01-01T00:00:00.000Z,,{74E6E7C7-CEAA-4AF4-9FCF-7DF291F4571B},13661,2016,NO ERROR,149.706603440914
5633,11057912,1814.14842577,1889.07153099,2016-01-01T00:00:00.000Z,,{EB045009-C1A6-4448-AB4A-5E26C43DB334},13661,2016,NO ERROR,74.9231148351888
5634,11057912,796.3232653,806.30500128,2016-01-01T00:00:00.000Z,,{56CF831C-87DF-434E-8B55-393C0D20075A},9603,2016,NO ERROR,9.9817264629211
5635,11057912,1160.25207021,1485.39265266,2016-01-01T00:00:00.000Z,,{8D9E9915-FDD5-4FB0-9E26-2A28AC2DDBF1},9603,2016,NO ERROR,325.140616921227
5636,11057912,4365.06286996,4562.41561668,2016-01-01T00:00:00.000Z,,{20942A44-C61E-488A-8D66-0450561F3259},13661,2016,NO ERROR,197.352807104141
5637,11057912,2275.59973945,2502.56494476,2016-01-01T00:00:00.000Z,,{D51174B2-C45F-4983-B76B-D47B16EA1524},13661,2016,NO ERROR,226.96518310901
5638,11061492,50.32089593,170.13257775,2016-01-01T00:00:00.000Z,,{47C8754C-2E1D-49B4-903F-8365FDB1917B},2000,2016,NO ERROR,119.811730046476
5639,11061492,290.9177081,427.6679597,2016-01-01T00:00:00.000Z,,{4D4DE4C4-F8C8-42E2-A851-C7C56E57C8AD},2000,2016,NO ERROR,136.750328062608
5640,11061752,0,126.66596573,2016-01-01T00:00:00.000Z,,{4C9BE1FD-2067-426D-ABD2-00BA609A305B},2000,2016,NO ERROR,126.665961851155
5641,11061812,0,51.15305422,2016-01-01T00:00:00.000Z,,{7EBC5A76-BE78-4A2A-B359-6F2502E43243},2000,2016,NO ERROR,51.1530854944324
5642,11061812,152.1733047,249.97190415,2016-01-01T00:00:00.000Z,,{22CC3BE3-945E-4237-96A5-76775AEF6D31},2000,2016,NO ERROR,97.7986042420199
5643,11061812,51.15305422,152.1733047,2016-01-01T00:00:00.000Z,,{3F28708D-2840-49B7-82D7-1E0A13858699},2000,2016,PARTIAL MATCH FOR THE FROM-MEASURE,101.020261255373
5644,11061872,0,390.475,2016-01-01T00:00:00.000Z,,{96BDA197-96C4-402A-82EF-6A3C092892CB},2000,2016,NO ERROR,390.475428656044
5645,11061882,66.36328963,84.60559462,2016-01-01T00:00:00.000Z,,{03CC527A-5AB6-4E31-9303-7CEF30900744},2000,2016,NO ERROR,18.2423052271362
5646,11061882,0,66.36328963,2016-01-01T00:00:00.000Z,,{F9B1FC81-907D-416C-9C97-85410C4EF186},2000,2016,NO ERROR,66.3632890801004
5647,11061882,84.60559462,132.03636993,2016-01-01T00:00:00.000Z,,{81B7E032-0163-48A2-BD0B-5591E215D151},2000,2016,NO ERROR,47.4307513493463
5648,11061942,314.94086236,407.246095,2016-01-01T00:00:00.000Z,,{617FC593-77B2-4C4F-968E-25F1251D5F06},2000,2016,NO ERROR,92.3052269162211
5649,11061942,54.68030319,84.31616279,2016-01-01T00:00:00.000Z,,{F092109E-E7B9-4375-A45F-C9E35E9CA86F},2000,2016,NO ERROR,29.6358718356337
5650,11061942,407.246095,517.07756627,2016-01-01T00:00:00.000Z,,{72542F65-EC26-4397-BAF9-36C7328ED4AB},2000,2016,NO ERROR,109.831472367055
5651,11061942,0,54.68030319,2016-01-01T00:00:00.000Z,,{FD24879C-FA59-466B-B84B-94AF7CB1C296},2000,2016,NO ERROR,54.6803014333815
5652,11061942,208.38318145,314.94086236,2016-01-01T00:00:00.000Z,,{EC6D9591-AE21-496C-8FE5-03C043F2B75B},2000,2016,NO ERROR,106.557670823271
5653,11061942,84.31616279,208.38318145,2016-01-01T00:00:00.000Z,,{2357B5E7-4266-4BC7-BB98-674FA81F363B},2000,2016,NO ERROR,124.067007518086
5654,11062142,0,24.1870724,2016-01-01T00:00:00.000Z,,{C7BF761C-29C6-4E6F-9380-378D51AF2423},2000,2016,NO ERROR,24.1870556047636
5655,11062142,1173.57966188,1227.36343835,2016-01-01T00:00:00.000Z,,{775D839B-AE4A-45FB-81EE-716D5DB326A1},2000,2016,NO ERROR,53.7837840020367
5127,11060642,2377.79715995,2488.40970416,2016-01-01T00:00:00.000Z,,{CE2458B1-3875-47A6-B990-F5ADB6E26F83},23612,2016,NO ERROR,110.612560012829
5128,11060642,4357.03900682,4461.95816349,2016-01-01T00:00:00.000Z,,{F58E0143-DED9-4FA0-9B3C-92313D65E2D7},10192,2016,NO ERROR,104.919145602186
5129,11060642,3137.56068729,3208.38727807,2016-01-01T00:00:00.000Z,,{BE3721F6-0546-437E-8E0F-801D3C7D2645},7225,2016,NO ERROR,70.8265007300487
5130,11060642,3208.38727807,3315.82989659,2016-01-01T00:00:00.000Z,,{09601294-706E-4CBF-A921-285326516167},7225,2016,NO ERROR,107.442646311861
5131,11060642,4300.97432201,4338.25814,2016-01-01T00:00:00.000Z,,{92E10800-B1C1-408F-8AE9-8E54A6711EDE},7225,2016,NO ERROR,37.2838224335671
5132,11060642,3053.2947938,3082.70101261,2016-01-01T00:00:00.000Z,,{4D71B0B0-849B-42A3-A87D-717AF12BC356},23612,2016,NO ERROR,29.4061982870162
5133,11060642,0,125.40407771,2016-01-01T00:00:00.000Z,,{4528B900-2F63-45D2-B652-34776F6B769A},15618,2016,NO ERROR,125.404115372687
5134,11060642,1952.07139294,2003.46327286,2016-01-01T00:00:00.000Z,,{63BBA300-BCDE-4C0B-9277-A0FCF41A9446},23612,2016,NO ERROR,51.3918406930059
5135,11060642,3082.70101261,3137.56068729,2016-01-01T00:00:00.000Z,,{305C16CD-5A27-489E-B92D-5FCFADE16877},23612,2016,NO ERROR,54.8597785475218
5136,11064672,1973.64254437,2135.55413807,2016-01-01T00:00:00.000Z,,{5512BCC1-3FAF-4FD0-8E06-479BA9367325},10992,2016,NO ERROR,161.911528368716
5137,11064672,648.78016358,676.3503833,2016-01-01T00:00:00.000Z,,{C5D193AF-4801-4CD3-A578-39D0F3AF139D},31624,2016,NO ERROR,27.5702581575052
5138,11064672,676.3503833,788.63400504,2016-01-01T00:00:00.000Z,,{5932D50B-EFF8-4263-86B0-192A6562CE40},31624,2016,NO ERROR,112.283678689048
5139,11064672,1792.79337972,1819.32673663,2016-01-01T00:00:00.000Z,,{ECFEA6FD-AF17-43C3-9231-0B141DD43B82},10992,2016,NO ERROR,26.533294186016
5140,11064672,295.0568893,413.48797566,2016-01-01T00:00:00.000Z,,{D8304793-C5B8-4523-A335-9AEC7167893F},47309,2016,NO ERROR,118.430962345042
5141,11064672,1095.793,1167.591,2016-01-01T00:00:00.000Z,,{36295AE3-929C-4BE4-8F11-CEDD80F71C60},26909,2016,NO ERROR,71.7977053174413
5142,11064672,1604.98829485,1752.63485206,2016-01-01T00:00:00.000Z,,{490BE9EE-1D09-4159-887B-B9C3C2CA8CA3},10992,2016,NO ERROR,147.646601914022
5143,11064672,2195.85969855,2343.26966782,2016-01-01T00:00:00.000Z,,{658A67AD-CDCD-4F6B-A6B1-5CAD94755375},8784,2016,NO ERROR,147.409960713037
5144,11064672,48.19527058,101.94277408,2016-01-01T00:00:00.000Z,,{BA7C9B1D-FA7A-4268-BDCC-01835FDB536B},47309,2016,NO ERROR,53.7474693129928
5145,11064672,870.3880291,937.59194517,2016-01-01T00:00:00.000Z,,{3F4DC8A6-BE4B-4AC8-9B9B-6D6C53AC6401},31624,2016,NO ERROR,67.2039067690539
5146,11064672,1219.32881983,1407.32522863,2016-01-01T00:00:00.000Z,,{8D77DFBD-DA43-4275-8B2C-945E8F73AC71},19338,2016,NO ERROR,187.996417457357
5147,11064672,585.61114228,648.78016358,2016-01-01T00:00:00.000Z,,{0732C1FE-CB7D-4786-A134-3A44941AAC18},31624,2016,NO ERROR,63.1689697170001
5148,11064672,1819.32673663,1973.64254437,2016-01-01T00:00:00.000Z,,{C3B97C56-3A2D-4B15-B5F5-7DD89B0D3FE7},10992,2016,NO ERROR,154.315838293426
5149,11064672,1167.59075265,1219.32881983,2016-01-01T00:00:00.000Z,,{1B7E8544-107C-4BFC-8BFB-2FE785F3636D},26909,2016,NO ERROR,51.7380848207958
5150,11064672,1459.94872766,1506.29495972,2016-01-01T00:00:00.000Z,,{234B64F9-65A3-4AB6-98DA-E6AFB652C64B},10992,2016,NO ERROR,46.3461821122183
5151,11064672,1407.32522863,1459.94872766,2016-01-01T00:00:00.000Z,,{491D5F2C-FF99-4FBB-B7F6-5512BEFD8692},19338,2016,NO ERROR,52.6235256495149
5152,11064672,466.41562187,543.27194682,2016-01-01T00:00:00.000Z,,{46D14FAC-AEA3-4D89-A24B-1414437FEC33},47309,2016,NO ERROR,76.8563180229887
5153,11064872,205.04790546,241.1863832,2016-01-01T00:00:00.000Z,,{D6EDFA2A-1204-4B60-BC5A-1CE0FAA470A2},2000,2016,NO ERROR,36.1384735667499
5154,11064872,192.8725763,205.04790546,2016-01-01T00:00:00.000Z,,{40E8D0FB-0557-457A-AC6B-A9EBA3A96A7A},2000,2016,NO ERROR,12.1753500406896
5155,11064872,1705.72959791,1767.3343515,2016-01-01T00:00:00.000Z,,{60AB2C3D-0441-4E11-A797-AC56C436696C},2000,2016,NO ERROR,61.6047329259145
5156,11064872,1304.78367626,1315.72120493,2016-01-01T00:00:00.000Z,,{0F4DCA9C-1D77-4123-8FAF-0799D2FA2D78},2000,2016,NO ERROR,10.9374636734568
5157,11064872,963.86923273,1006.43927616,2016-01-01T00:00:00.000Z,,{D8629F0A-77CD-494B-88D6-01B98CC4FCA0},2000,2016,NO ERROR,42.5700593969207
5158,11064872,547.88308198,590.76679288,2016-01-01T00:00:00.000Z,,{08AE74AF-2A46-4C03-B80A-094754EA6276},2000,2016,NO ERROR,42.8837182818264
5159,11064872,1510.41536463,1576.81654908,2016-01-01T00:00:00.000Z,,{71917CA8-953D-418B-ADB2-0D29A3B3174A},2000,2016,NO ERROR,66.4011878915939
5160,11064872,701.11747541,811.73890488,2016-01-01T00:00:00.000Z,,{92AACED4-9241-450B-9374-D83BABF3CA8C},2000,2016,NO ERROR,110.621429003644
5161,11064872,921.65920715,963.86923273,2016-01-01T00:00:00.000Z,,{C52C65D2-5369-4771-A493-A6461F4146DD},2000,2016,NO ERROR,42.2100095818476
5162,11064872,1315.72120493,1384.57519005,2016-01-01T00:00:00.000Z,,{551436D2-972C-4F23-97ED-826786786A9F},2000,2016,NO ERROR,68.8540793133665
5163,11064872,1384.57519005,1510.41536463,2016-01-01T00:00:00.000Z,,{413386EF-7685-4BF3-8E52-1DE583E4418E},2000,2016,NO ERROR,125.840129988334
5164,11064872,429.13602959,473.92496883,2016-01-01T00:00:00.000Z,,{DF57A61E-10E6-43CB-BDE2-66B70E48515D},2000,2016,NO ERROR,44.7888903969924
5165,11064872,160.37215376,192.8725763,2016-01-01T00:00:00.000Z,,{54BCFB28-7C19-41D3-ACE6-6ACD415166E3},2000,2016,NO ERROR,32.5004867645596
5166,11064872,590.76679288,701.11747541,2016-01-01T00:00:00.000Z,,{AEF4730F-5D56-41A1-8A53-82636D726DD3},2000,2016,NO ERROR,110.350698705722
5167,11064872,853.64670664,900.80295113,2016-01-01T00:00:00.000Z,,{1F92DD24-4F04-44F4-8EB2-AED2FCF47D55},2000,2016,NO ERROR,47.1562079666423
5656,11062142,682.14823731,745.33068362,2016-01-01T00:00:00.000Z,,{F12DBB1F-69FD-423B-BB28-4B2495DEB923},2000,2016,NO ERROR,63.1823892362502
5657,11062142,400.79929597,509.42443414,2016-01-01T00:00:00.000Z,,{BF406225-4629-41BF-B297-8D76913E1ECD},2000,2016,NO ERROR,108.625146145682
5658,11062142,625.4557484,682.14823731,2016-01-01T00:00:00.000Z,,{889D1050-382D-4B88-9CA3-DB8077E218C8},2000,2016,NO ERROR,56.6925088862745
5659,11062142,241.02715766,291.29872951,2016-01-01T00:00:00.000Z,,{DB41E712-643E-4861-9337-F3F4E4128D91},2000,2016,NO ERROR,50.2715591908603
5660,11062142,991.9386975,1065.33151104,2016-01-01T00:00:00.000Z,,{E2AD5B85-20F2-49F7-857F-A468DF38D9CB},2000,2016,NO ERROR,73.3928340156878
5661,11062142,1410.89002067,1445.81007413,2016-01-01T00:00:00.000Z,,{98DB2426-7D85-45B3-A6F4-5E4FD25DBFF1},2000,2016,NO ERROR,34.920053410038
