OBJECTID,STREETSEG,WEEKNUMBER,HIGHSPEED_AM_NORUSH,HIGHSPEED_AM_RUSH,HIGHSPEED_EVENING,HIGHSPEED_NO_TIME,HIGHSPEED_OVERNIGHT,HIGHSPEED_PM_NORUSH,HIGHSPEED_PM_RUSH,LOWSPEED_AM_NORUSH,LOWSPEED_AM_RUSH,LOWSPEED_EVENING,LOWSPEED_NO_TIME,LOWSPEED_OVERNIGHT,LOWSPEED_PM_NORUSH,LOWSPEED_PM_RUSH,OTHER_AM_NORUSH,OTHER_AM_RUSH,OTHER_EVENING,OTHER_NO_TIME,OTHER_OVERNIGHT,OTHER_PM_NORUSH,OTHER_PM_RUSH,UNSAFEDRIVING_AM_NORUSH,UNSAFEDRIVING_AM_RUSH,UNSAFEDRIVING_EVENING,UNSAFEDRIVING_NO_TIME,UNSAFEDRIVING_OVERNIGHT,UNSAFEDRIVING_PM_NORUSH,UNSAFEDRIVING_PM_RUSH,UNSAFEOPER_AM_NORUSH,UNSAFEOPER_AM_RUSH,UNSAFEOPER_EVENING,UNSAFEOPER_NO_TIME,UNSAFEOPER_OVERNIGHT,UNSAFEOPER_PM_NORUSH,UNSAFEOPER_PM_RUSH,UNSAFEVEHICLE_AM_NORUSH,UNSAFEVEHICLE_AM_RUSH,UNSAFEVEHICLE_EVENING,UNSAFEVEHICLE_NO_TIME,UNSAFEVEHICLE_OVERNIGHT,UNSAFEVEHICLE_PM_NORUSH,UNSAFEVEHICLE_PM_RUSH,REGISTEREDNAME,STREETTYPE,QUADRANT,FROMADDRESSLEFTTHEO,TOADDRESSLEFTTHEO,SHAPE_,SHAPELEN
5765,1489,4,0,0,0,0,7,1,1,31,86,52,0,66,87,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLADENSBURG,RD,NE,1100,1120,,52.3311911575654
5766,1489,5,0,0,2,0,2,0,1,33,93,32,0,41,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLADENSBURG,RD,NE,1100,1120,,52.3311911575654
5767,1489,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLADENSBURG,RD,NE,1100,1120,,52.3311911575654
5768,1489,6,0,0,0,0,0,0,1,33,57,32,0,44,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLADENSBURG,RD,NE,1100,1120,,52.3311911575654
5769,1489,7,0,0,0,0,4,0,1,14,60,49,0,77,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLADENSBURG,RD,NE,1100,1120,,52.3311911575654
5770,1489,8,1,1,0,0,2,1,1,9,82,25,0,42,61,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLADENSBURG,RD,NE,1100,1120,,52.3311911575654
5771,1489,9,0,1,0,0,1,0,0,13,61,22,0,41,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLADENSBURG,RD,NE,1100,1120,,52.3311911575654
5772,1490,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MONTANA,AVE,NE,1200,1398,,44.8262071305221
5773,1490,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MONTANA,AVE,NE,1200,1398,,44.8262071305221
5774,1490,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MONTANA,AVE,NE,1200,1398,,44.8262071305221
5775,1490,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MONTANA,AVE,NE,1200,1398,,44.8262071305221
5776,1490,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MONTANA,AVE,NE,1200,1398,,44.8262071305221
5777,1490,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MONTANA,AVE,NE,1200,1398,,44.8262071305221
5778,1490,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MONTANA,AVE,NE,1200,1398,,44.8262071305221
5779,1490,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MONTANA,AVE,NE,1200,1398,,44.8262071305221
5780,1490,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MONTANA,AVE,NE,1200,1398,,44.8262071305221
5781,1490,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MONTANA,AVE,NE,1200,1398,,44.8262071305221
5782,1490,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,MONTANA,AVE,NE,1200,1398,,44.8262071305221
5783,1497,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,3600,3618,,94.521442998361
5784,1497,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,3600,3618,,94.521442998361
5785,1497,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,3600,3618,,94.521442998361
5786,1497,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,3600,3618,,94.521442998361
5787,1497,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,3600,3618,,94.521442998361
5788,1497,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,3600,3618,,94.521442998361
5789,1497,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,3600,3618,,94.521442998361
5790,1497,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,3600,3618,,94.521442998361
5791,1497,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,3600,3618,,94.521442998361
5792,1497,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,3600,3618,,94.521442998361
5793,1499,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOOD HOPE,RD,SE,1938,1998,,61.3064903818733
5794,1499,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOOD HOPE,RD,SE,1938,1998,,61.3064903818733
5795,1503,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUITLAND,RD,SE,3700,3798,,130.586655289288
5796,1504,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5797,1504,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5798,1504,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5799,1504,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5800,1504,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5801,1504,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5802,1504,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5803,1504,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5804,1504,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5805,1504,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5806,1504,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5807,1504,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5808,1504,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5809,1504,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5810,1504,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5811,1504,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5812,1504,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18TH,ST,NW,1100,1198,,212.282893116885
5813,1505,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NEW YORK,AVE,NW,1700,1746,,60.3055604868038
5814,1505,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NEW YORK,AVE,NW,1700,1746,,60.3055604868038
5815,1505,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NEW YORK,AVE,NW,1700,1746,,60.3055604868038
5816,1505,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,NEW YORK,AVE,NW,1700,1746,,60.3055604868038
5817,1505,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NEW YORK,AVE,NW,1700,1746,,60.3055604868038
5818,1505,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NEW YORK,AVE,NW,1700,1746,,60.3055604868038
5819,1505,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NEW YORK,AVE,NW,1700,1746,,60.3055604868038
5820,1505,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NEW YORK,AVE,NW,1700,1746,,60.3055604868038
5821,1505,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW YORK,AVE,NW,1700,1746,,60.3055604868038
5822,1506,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5823,1506,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5824,1506,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5825,1506,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5826,1506,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5827,1506,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5828,1506,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5829,1506,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5830,1506,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5831,1506,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5832,1506,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5833,1506,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M,ST,NW,600,698,,174.61025026598
5834,1506,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,M,ST,NW,600,698,,174.61025026598
5835,1508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13TH,ST,NW,2246,2298,,64.9619795739932
5836,1508,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13TH,ST,NW,2246,2298,,64.9619795739932
5837,1508,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13TH,ST,NW,2246,2298,,64.9619795739932
5838,1508,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13TH,ST,NW,2246,2298,,64.9619795739932
5839,1508,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13TH,ST,NW,2246,2298,,64.9619795739932
5840,1508,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13TH,ST,NW,2246,2298,,64.9619795739932
5841,1508,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13TH,ST,NW,2246,2298,,64.9619795739932
5842,1509,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PENNSYLVANIA,AVE,SE,2300,2301,,24.1103431756652
5843,1509,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PENNSYLVANIA,AVE,SE,2300,2301,,24.1103431756652
5844,1509,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PENNSYLVANIA,AVE,SE,2300,2301,,24.1103431756652
5845,1511,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,1108,1198,,52.6137657149204
5846,1511,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,1108,1198,,52.6137657149204
5847,1511,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,1108,1198,,52.6137657149204
5848,1511,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,1108,1198,,52.6137657149204
5849,1511,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,MASSACHUSETTS,AVE,NW,1108,1198,,52.6137657149204
5850,1512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5851,1512,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5852,1512,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5853,1512,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5854,1512,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5855,1512,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5856,1512,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5857,1512,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5858,1512,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5859,1512,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5860,1512,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5861,1512,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,K,ST,NW,1500,1598,,170.35579836837
5862,1512,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5863,1512,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5864,1512,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5865,1512,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5866,1512,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5867,1512,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5868,1512,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K,ST,NW,1500,1598,,170.35579836837
5869,1512,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5870,1512,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5871,1512,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5872,1512,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5873,1512,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5874,1512,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
5875,1512,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K,ST,NW,1500,1598,,170.35579836837
